Path,Verified,Date,Publisher,Company,Description,Product,Product Version,File Version,Machine Type,MD5,SHA1,PESHA1,PESHA256,SHA256,IMP
"d:\WINDOWS\system32\drivers\mf.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","Multifunction Enumerator","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","71E248DEBCE279F29EC6DF481228ED53","FBA214C5D4D03EC0A5A118F9B6742899ECF12B06","7537E064611442FFEA42E224D109E982533271CE","85DF6B4BB28ABE17EE241AD8DF10C5026AFB96A49AD24B85B7A8B0AA96B97A32","B6122DF83B4FB7B2ED9EFADFF51677A054F47FC0CF6AF6951E3CCD2FAF04F2AD","3EB469AFFC4F624D8A1A8342B4A04585"
"d:\WINDOWS\system32\drivers\mnmdd.sys","Unsigned","03:42 25/03/2005","n/a","Microsoft Corporation","Frame buffer simulator","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","AD6BC1EFA0C1B53409947F06DE87FC89","185BECEFF2CBCFA1176D43182546B82E7C8F0E7D","54F9AF8593D2F00058E29338B81971A164DF7C19","541D2EDA6847B2E18212EFD97695AF3DAFC49D08D7A46EC556038D41F338547C","A5A32E731151E6A22969A12FB75E64448E3B012CA56AD3FE7E92EE89B89173A3","DF63B290C9DDC36570D4DCB3A2AC384A"
"d:\WINDOWS\system32\drivers\modem.sys","Unsigned","03:47 25/03/2005","n/a","Microsoft Corporation","Modem Device Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","4A150AD2FCCB6A3354DDFCA4383F4B90","4A159EA280B96EFDCBE3C4E4C91842853DC2B6A7","3569AF1CA629C7D81B11535BD2D78859744CCA21","2877C634DF571A52EEADAB5A85B2DD4A9FCB545E9495CE8ABE026929AAB45607","6B7CE2CC81A3598AF9C52BF3DC80410C0AC5A04D3DA75924ECE14AA070EA0A12","2A2D36D0F273BEE1C63B247865A5FEA3"
"d:\WINDOWS\system32\drivers\mouclass.sys","Unsigned","03:38 25/03/2005","n/a","Microsoft Corporation","Mouse Class Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","12ACF32EDF03E46805347817ACB9F64C","F96802EC516C87E1CD458751E211E51964A3DE99","3A5A147F5094071B839E5FF2642F29DE383448CE","64D57FB4336D40DA1485DFD4C59EAD0D804729ACCDFD947FFC44716FDA8D1725","03549892876175B3FB3C7DFC51460E2576C3CD575C99A173745088E1D38410ED","EBB9B1BE22E56DD69FE943B73F6AD2E9"
"d:\WINDOWS\system32\drivers\mouhid.sys","Unsigned","03:38 25/03/2005","n/a","Microsoft Corporation","HID Mouse Filter Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","A0C4E4A79C5D6F418315C33177F2B5BC","85DD14AA0A0F3469DD5AC4B16C4C60E7A3F3EBE8","F24F620FEB252E79FB16D93F3A98A01C883583AC","C5F777BB2D0BEB1EAC6B01078BE1CFD511B2D2F4393D87690DAFB99DF9978F67","AF892EF90545319E9DC68AB1848FF291CE1059A2CD04AA7BD12945C01A1949BA","A2FF3606503B60FCF458EFADD52EB00B"
"d:\WINDOWS\system32\drivers\mountmgr.sys","Unsigned","03:38 25/03/2005","n/a","Microsoft Corporation","Mount Point Manager","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","09B9778677DF844D09ADE3B0F90676B6","F2967C6F7A7FB15E19D733AD16BD03CEDED223B5","4DBBFF0B76F5BA97222AED681A211F1961744DB1","3322FBFA8C97B586C7878948D9E15882A339A27775E1F04F9CE6BFF536205E98","C8B701DF521A6370D0EFF60C76DC47E5B37C4D714307BBA7971C4B9457CD372F","B8944B69DE377ACE0D8056CDF477AF4A"
"d:\WINDOWS\system32\drivers\mqac.sys","Unsigned","03:37 25/03/2005","n/a","Microsoft Corporation","Message Queuing Device Driver","Microsoft® Windows® Operating System","5.2.1915.1830","5.2.1915.1830 (srv03_sp1_rtm.050324-1447)","64-bit","D266C940646F1C4778E7C6D3E17E1F4F","9CDA2226398F6010276E32BFB34359AA1411AC88","5C23FF132B0BFC34D389988563D9F5318A878187","C50088210D840F4E1AD8471A646873BDA9E5039EE8A12FAC104C5B2986FF8B0C","C416BDE82C83EF47C5F27FE03C256BF56B2C166EDCB5E82B6A9196A4907AA63F","2606271B81B23433B1B72A9411BECED3"
"d:\WINDOWS\system32\drivers\mrxdav.sys","Unsigned","03:40 25/03/2005","n/a","Microsoft Corporation","Windows NT WebDav Minirdr","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","983A096F743B978A1D253E0D53464DD6","CDD9DAC66FDFD2CAE832A4A7D10B522077F683AD","C43B16414ED500ECA050B65398BE36F8700D059F","9A7FFC1A34AA94F39A0D921332FC0A8ADAFBD4569A0BD541A717AC5934784CEB","087F5CEAD95E0F5B0597C4FC428AC6E1188795DEA10C4A30A16997447DD5E7A4","3E52BA264D4D77D13DD3DB594704104F"
"d:\WINDOWS\system32\drivers\mrxsmb.sys","Unsigned","03:52 25/03/2005","n/a","Microsoft Corporation","Windows NT SMB Minirdr","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","F9D326ED0AB24A25DF79BE95EC39D3DF","8348152A10B9326DED35A8FFEC9BDF738E260172","27ADAF96631FE04E2FE1744704217B7C7425D78E","DCDDE169077CF7869FB79FD40DD3428226A05A94405AE6310866515F4FFDC53A","145A3A346ADFFD0CE6C9EDE1C430C333A0287E8E3CBAF8CAADBA71033A7350C1","447E337C4B27EA3508667FC81AE9EA04"
"d:\WINDOWS\system32\drivers\msfs.sys","Unsigned","03:40 25/03/2005","n/a","Microsoft Corporation","Mailslot driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","983F4AB7A50D56CD33E2061EE733BD55","06616F1854D3B8A04565D6347BECBE8E92275F51","C3D234C5738EE5A251A2FFC7897161D15359D817","9657F5557CC4C4238301C8F21A6F91A4A0927C00FE76A6A72A8C751AEF4571F3","91F67285564BDD007C56F124E34323B455747D79A1D370690D016316A73A247E","F0D4A4FFCD51A7BE3858AE06DB379780"
"d:\WINDOWS\system32\drivers\msgpc.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","MS General Packet Classifier","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","0F06C74D99F027C50ADD31107F0D0041","9C16D1BBAC69C1A66992D7D08CCE35ED66529EDF","DC943D599E95842C2722598BB596FA6B4B192F17","D4E4FDB11411FE54CDC8EEB01A338D8E74DAB763483D6CE90639BDC688706C7F","4A31DDF335653E068929119022EC3C2C6DC66A1FBFB8B7354FBFE1E758F63598","370C1A2ED05ACCE863E5BF3EF7A1CEDB"
"d:\WINDOWS\system32\drivers\MSKSSRV.sys","Unsigned","03:38 25/03/2005","n/a","Microsoft Corporation","MS KS Server","Microsoft(R) Windows(R) Operating System","5.3.3790.1830","5.3.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","394E46CF0D265370D9110BA48AFA8A3A","492224535B0FC9BF5F58F9373BE1332E13B72C5B","1C6E2384FDD225E8624BA23FEAF6A329D0C16D52","BFFD62A0BEA7C5B38EE1378D63133BE6BE13F1CCC3D8C837C80849DE847507B1","D500DA7B9A2B4371AECA091E93EDC5B720120DEC1463E823817C1DDC8B97C2DC","BBC1B81FD1801B0B308076413AEF15F2"
"d:\WINDOWS\system32\drivers\MSPCLOCK.sys","Unsigned","03:38 25/03/2005","n/a","Microsoft Corporation","MS Proxy Clock","Microsoft(R) Windows(R) Operating System","5.3.3790.1830","5.3.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","F20E2D572E0C89CADC1B6017B4B04338","FCFB839C837ED15C2862915CE24E2BEE8B41BF8E","378A9ED29F878A50804655AF25E9FF70CBA2F7B5","C16E15F9A13D7D7E83E06DCBCC47B95D67CC53BE44E48A820B19705FF001FDB8","98CDE53AACBBE1E1640F80607C57D64A37ABDB13407A9B6FB0D36757D385DA40","19ABC2A9471D08B9A94E5AA05D653645"
"d:\WINDOWS\system32\drivers\MSPQM.sys","Unsigned","03:38 25/03/2005","n/a","Microsoft Corporation","MS Proxy Quality Manager","Microsoft(R) Windows(R) Operating System","5.3.3790.1830","5.3.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","18B461FE01A28C2DF385E8995B4F772C","DC053BE480D1322963C7B75DB6FE5E31A5CF8157","F83C268DC7F442D7FEEFA0FFD4B415225190EDB7","331E96AFEC285878677D757A687BCC8E467B738338D13C0E7AD58AA604392473","07FA761F7DD6C6BA4C9B7178EF9EC265FD8CFA464861566087C68E949DB07377","F7DF26BF309A426B3785A246F92D7281"
"d:\WINDOWS\system32\drivers\mssmbios.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","System Management BIOS Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","62EEEFA6DB7BC59BADA6C3CD963924CC","1E7FEDAC4618BFD0EA76A135DBC3E4F987D06AD1","7AB7C1F721B8515FB99639918C5208C657004CD5","FD6B6BF45697A95C9DDBB0F24D7B821534890B5871F4DE858AB5EC6F6CE174AD","CC59A7E4BC10893101D6FE2D45FE538C207762E820BB7EDC01507DB364BA4855","33770B3E2F2B014D7A1C3B300B4DB99C"
"d:\WINDOWS\system32\drivers\mup.sys","Unsigned","03:52 25/03/2005","n/a","Microsoft Corporation","Multiple UNC Provider driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","DF318FDCEB7B7870EDD5361F135CE957","9FE551368DE1A5EC88C171E06D4B584EACC47F92","803C08DA3AE7D48AE971B89D2B88BF825D4898B4","0A2211F1DA29C7129416A1D3DFA893E0845CBFE043018176B40A9B822C545AA7","BCB3F12D2582E8819CBCB83016F6D19ABB232E4953F69871E0905F90D7847F5B","5806D02AF96DD6C4330B728A0AF51695"
"d:\WINDOWS\system32\drivers\ndis.sys","Unsigned","03:53 25/03/2005","n/a","Microsoft Corporation","NDIS 5.1 wrapper driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","0A7F61EA2F78BF940D0ADA7C14D51B68","480DB8AA67160F72E71379BCF5AEFF3E707942BD","04D7464309D809A9CABE47145CAF63C28CA1B6D0","4CC4F3E1904337F49A33A70390E228EA8233CA73D80AF6927B831CE1510129E1","69E310C3D8021FBC8DF68AD040B76C73949AFB038FBBCCF8BD2CA06D2B5E4F66","8997CA250626B87C9B4960D0172E83F5"
"d:\WINDOWS\system32\drivers\ndistapi.sys","Unsigned","03:44 25/03/2005","n/a","Microsoft Corporation","NDIS 3.0 connection wrapper driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","74612C7B722DF0DBCC972F301BD1BF1E","BD001FBB22D1E75286A54084E6756B4B3B7B5C61","38C4101BF1E1D4BFD88ACE95D92731D6C7E2A97A","BCE24C09A92C4EFA3F96F3BFA22EF985CAB9788AFCFBABBFE61D9ED128E211AA","5A3457D2855D180CDCAC26FF832AEDC8CCD678B153EBEB9D22E93B2D399E1209","67F10D7CB4393E35437E56A27B8C49F2"
"d:\WINDOWS\system32\drivers\ndisuio.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","NDIS User mode I/O Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","589FEE13825731425521FA798A286599","B9C1791D2A0D06B561AAEAF4C6590B7EEADB8834","9D98B73ECC273554CF731578B48B7577FAD06649","00B398477641795B2EC69D6036BCAF292DF1D5C2699BFA25ED0065E2072DDCB2","3E3D4A62C428C2176CE13E2658DEC2486ED91F312BFF4B9FC83BB54E82E19EE2","2E375825B835B88A5AA5F10EE45537B7"
"d:\WINDOWS\system32\drivers\ndiswan.sys","Unsigned","03:54 25/03/2005","n/a","Microsoft Corporation","MS PPP Framing Driver (Strong Encryption)","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","0B969CF16DBD0FB2C57F5DA75B7F5233","0106DD1E6B902E11DE0AFF9E71F97C732FA8DDF2","03987DE606A343FB02A1947267FFDCAD1CE6EEBA","3223C98B54EF157C804117527229C93CF694F8A509DF3036E33472568F0BBDDE","26DC079DF3CAA9008F6E1223AA74FE4C39DEB20DEFB02977745BFA70618EAA59","05C82EAF9BF127BF6D5AA3D870E50EA3"
"d:\WINDOWS\system32\drivers\ndproxy.sys","Unsigned","03:44 25/03/2005","n/a","Microsoft Corporation","NDIS Proxy","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","B94B2B778254FF8CE10830089CC35F7D","F087624AD730E8B4416805E9679999DA03C2B23C","31A791F8180B5D96E351CF6DDA0927356EBC202C","9E5202B43B8278D5404A1EE0231B7A01858DBD766772DB0FEAC4EC79C96987F5","B025F58624A7D6C1F8030EF332BA98D943A2F53399F00C74ACF6440CAE172445","52D84FC901436FF959F018BEF821C0CC"
"d:\WINDOWS\system32\drivers\netbios.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","NetBIOS interface driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","9DB718FBC31A90466574074CA71C3362","823365772C24EC2D762A5ADF3D55FCF2432A9347","B22F6C832E339825AAD9A579ABE0E1064FF4E029","B78082776EFEE984DA613ECF5C7D0B4867496372EFDFF7E16F8D5BFA36DE620F","8A628168841F5466D09E10936636FA70276F9C4B64489A8E8C7E4603F02EE6FA","61427002D068934C65BA4089447FD6BC"
"d:\WINDOWS\system32\drivers\netbt.sys","Unsigned","03:53 25/03/2005","n/a","Microsoft Corporation","MBT Transport driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","20038B0D440262B3C69F75245ADDA133","0A7D9DDB1F1A0378141DED60C1072262E7F343EC","BEDFC6EEA0260BFF6EDD751A18EB4DC6B286111D","1C73C86ACB623B096F664D4B07D74D7E957766A6C940FB12C946A711164DC4C1","6DFFC36F20971802A1C4A33084229EA03DA246F9AD300CF8F16E4237FB839B74","5ADF43D47CAD2490D602ECC837994A43"
"d:\WINDOWS\system32\drivers\nmnt.sys","Unsigned","03:40 25/03/2005","n/a","Microsoft Corporation","Netmon NT Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","5A8E0AA9F62563BFE68F8DFFE103DEC8","253EEC1CE5A1260DDB8C0AAB29763CD0B8103646","1224D14C1058CD6ED44AA44AD9E18278F02B17AB","C61DBB3090C26A340496341643E29C7410A6D9FEB326DBC7F360C1DEFF8EFC8F","85CD340FC3D6D709B86947441EB48F2AF55EDF98FE8F6C962105B392E1D491F4","CE6749CE3422A205D72F46918F3DC514"
"d:\WINDOWS\system32\drivers\npfs.sys","Unsigned","03:40 25/03/2005","n/a","Microsoft Corporation","NPFS Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","06FE0DF961E840CDE0E48822CCA1E0DA","6C9CEF839B30A486D2D5CD9848D916A1483D6A06","4E1E44A30925219BA7A74646E7D8874E719EE849","0D47A0BABCFD8255E3D9555B5E6244D5B5D40DD75BF868AF68C1C08AF62F8ED1","C334877EF0699520F9ED5BFC3FF70C8F2ABC6DFA6929DC6736E58578442EADCC","C57DFAFCCA94C186738909D8DFA30D4E"
"d:\WINDOWS\system32\drivers\ntfs.sys","Unsigned","03:51 25/03/2005","n/a","Microsoft Corporation","NT File System Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","7855BF547765226E996A9A49D763D198","D179AAF2404636F6DD66E159B8C9CCC6928C30C0","12FEB15130E944C27CCF59A48B8C4171268A110E","14DF11A77D18316ACA2D58D04D8339BE3F3C5BC1C8CEA87EA73D733B4E6A8EAA","D94F6954C237D21113617B531D8F8A52DACE89A1E6DF4330ECC69F45316B192B","D2507925CB5181D70832641AF4171E32"
"d:\WINDOWS\system32\drivers\null.sys","Unsigned","03:38 25/03/2005","n/a","Microsoft Corporation","NULL Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","501039187C444FA7AB9D97B6A6C667B3","BA9A2BD1D701E94F5FCA05A20B68218F9B9C1DD3","EA4525AABF8C25008078F2F499BE422D26861D6B","37DB33CDEF2775A22F838864CB3771FDECB84B1BDFE71FEB2E3AA9E949F40327","96E2D68DEC08A78BC73868DC35DC23E62CDC1D5A91381A90BBAC5866952A6D19","14AF89E9CDB7305E12E818C57E5FC17B"
"d:\WINDOWS\system32\drivers\nwlnkipx.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","NWLINK2 IPX Protocol Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","6542460179CBE222AEB18E531274B7C3","EDB4009E60E0BCE0F512525B4F7E947343025372","5F38414BF4A937D0F7BD943BF3087B15EC4FFA23","23365ECF31DF508DF7B0F2D340671E1C3BD7BBDD4A586CD365C958D3348A660E","EF60E02214312A86D084EF1FB47D0C49D3808C4996368FF6CA71224BECC886DE","C51260517A28BD08F510D5DFA9AEC542"
"d:\WINDOWS\system32\drivers\nwlnknb.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","NWLINK2 IPX Netbios Protocol Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","A706ADAE4D6A392C12BEA329E10C293B","E68A85C582338F4F2BE021EDC692EE2E4AC39A7C","C4CA0049EA5A3057D3048B8226991CFD1A5FE7A1","4CB4DF2964B0BD65D11E2E942FC9483485FD89115B659FDD4BE4650FF589A627","60BCEBAC8ABC99A72483AC6C8F1A2AD8C263F04764742B5C66E22DF7E8FD29CD","0168D5C4922618263A9DD9DB71F2D8ED"
"d:\WINDOWS\system32\drivers\nwlnkspx.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","NWLINK2 SPX Protocol Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","58504ED8CE5618D4699E90E11781CF8D","349277696BB173945840D535C5418F36B9CD728F","248B94B5573F9FE0410606C38B9445A0102D295E","317A0E23DF1688C64C21C9B49C93A862C441B9C9631E5EFB3AF0AA1E56ADE577","301389AB3F68E624324A98F4A7C5B43EFB05E87D91B20754EE397C56FEE924E1","051503E44BFAA2794A624F6E719A3B4E"
"d:\WINDOWS\system32\drivers\oprghdlr.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","ACPI Operation Registration Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","A4C823A1321FF7D235819B3B0623DCE0","5A6DC2BBCD16117BE34E0C3343A2730A52263BBE","E14665AB05C100ADA5E23156698CFFB6DB9159CC","5071B57F650A15450D920E5BC85D96C00F8AB217B4840289A3C67DDC9CBCEF64","E653A44A94458749E691A7EAAE87A6DDCF9DC158E21EE6DAA3EDC9CFA9CF1E2B","2F1643A1EBCD12E6715F4B8FFE70EF03"
"d:\WINDOWS\system32\drivers\parport.sys","Unsigned","03:38 25/03/2005","n/a","Microsoft Corporation","Parallel Port Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","731BC80449C15CDB5AD737F0E661097F","50CE910B65B28AAD62822F1AC176179A52A7F51C","5E93D7CAA5C4EF8DCEE8D1C5E95D5199ABC01261","8125FD0DA859AA9E6398E69BBA3E59C30C6B27977AD1BEAC1DC41BE32DE97CE2","D2AC16498167B56B2187757A6C187EFFCB1B3E625A5151F8DC418CBFB2D6C6BF","1CD650922D0E9D82CB22243E649A8CA6"
"d:\WINDOWS\system32\drivers\partmgr.sys","Unsigned","03:50 25/03/2005","n/a","Microsoft Corporation","Partition Manager","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","ABEA7AA3FE81D1EF63B9FAF366CAB469","53E1D0E4F0B36F628057009065165CC761F09C0D","F999C34917AF88BECAC4658DE8149F38421196F1","4AE3B09C2DCC9D823DFFE6337EC9540E2CEEBD6A113104998962DF81535A5A0D","61103C789EE8099C5846C5D723820D4798A60391827AF02F0C0CBF2B968190E3","3DC6DDD5DBD60A4C882FBCEB7CB69BE9"
"d:\WINDOWS\system32\drivers\pci.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","NT Plug and Play PCI Enumerator","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","CC543E967D63D9849543A4CC686C03FD","AD1010BBC8BFDC551DD8A2E57549EB2075FB8C77","67206FDCC4D763D08643BAA5A68FB082E506622F","DD473478EBCBCDB46635ECEB80B6B06519BD325DA95842FC7B3B1A556D9AE039","DCCBAA5FAE6F48332E49B56B4F1627F3C2EB85DA604F7AED30799A4062BE2BC9","9BF46643F162A0ADBD7B26C049A92651"
"d:\WINDOWS\system32\drivers\pciidex.sys","Unsigned","03:39 25/03/2005","n/a","Microsoft Corporation","PCI IDE Bus Driver Extension","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","27D6CF118E3F206C60DDFF86F29F1256","CCD367736713745DB6561485B872B3C067EB35FB","EB6BF378219E1A96874C8BD4093395F9EA846082","9AE0B982D97DADB9229D54ED37AE63799D88F53E9069BCA64ED70D00EB3E1EF3","5968AD5DD6EF2EFC21CF518FBA70E7E1CE925ACE23D69850A2CD7897326F0BFA","0BE62FBC02A49AC37CCFEBF24B186B15"
"d:\WINDOWS\system32\drivers\pcmcia.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","PCMCIA Bus Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","B2E921924D0D8DB1A34EED7989DBC165","08C8CC4B933032EAFC856183207C28773E6AA6A2","13F1D6424E3A52155A1EFBF86CB766166C02B32C","CD0EDC9AEA2B024003A90FE320781E51BCA16E8B1BD71674AC0B1EB70F6B1F24","300698F61F14863D39A42EDA7552E442E7333A33AB54DA3E2C664F0C8CF8ADD7","7F7DF370619422153BD80AF0F91F6318"
"d:\WINDOWS\system32\drivers\portcls.sys","Unsigned","03:50 25/03/2005","n/a","Microsoft Corporation","Port Class (Class Driver for Port/Miniport Devices)","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","213273EFBC92CB775630036F9007B9F9","654182FBB6ABC8543CC16E36F4F4C558E17D22FD","75B1F1A9AC40CFABF452C9EB88A6A46C2A5E06C5","5D7591F3FC1D036221BBA3F30CC4E028B4EF3679D33D3542E3650A61F27C1FAD","2DE1B2302312E124EE6E142920600F29A17097A437F563E6E0A942DDC611AD1D","22E5DABBE3C8F80CBA185DFC36BE50D7"
"d:\WINDOWS\system32\drivers\processr.sys","Unsigned","03:39 25/03/2005","n/a","Microsoft Corporation","Processor Device Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","1F6AFB4D9CCF57FF90EB4932B672D1E6","DBB18E06BBC8BB2AB87A3B5267B4420B2C3D240E","90EA1B8EB20081F44B24E8FDFFE25E9B6A6FFFDA","D0989C1CDB6D1F949D60A51EAA5E0015393C4BF234943B2D05A60958D744355E","6413EB4FC630C4D0C61B1BAE3CED89F5192E0B41C7CDE4B446CC925B5D757131","F460EE4A59124A247B39CC56D08940B7"
"d:\WINDOWS\system32\drivers\psched.sys","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","MS QoS Packet Scheduler","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","4F61A37172AD241A53832D4CEFB86EE7","0029329DC8A059CD3BEE8139A750DB31ED9DC6BB","3EF0D57218E1A912D361497B8C88BBBAA93DF09F","91A9D25D20516A9DAB5E975D3FB02E3226F2698FA2BDEE58344BEE08D9BA0812","8A78A86222692EC1EE8B83610055D773F269E6D633B6677E2BC30277E831F83E","90FBEBF3B0F1005823D682DBF32CA5ED"
"d:\WINDOWS\system32\drivers\ptilink.sys","Unsigned","03:38 25/03/2005","n/a","Parallel Technologies, Inc.","Parallel Technologies DirectParallel IO Library","Microsoft® Windows® Operating System","5.2.3790.1830","1.10 (srv03_sp1_rtm.050324-1447)","64-bit","35E39A969D227C2A56C1DC98361D8E35","1D8926C26B6DA2DFDB505C7683EBD8102BC1B841","7B544286BF1F2446AB39C4C27705936BEF9ACAC4","C6DC1EF236A7ABBB157D4127B51C1E9D5F80A4B7E86FBBCDE3AD87237AF355D0","A8F6135798D562EF21F8A546CD7C7A48C88AC8CC51BE24DCEA9B3233DDA48F3A","C57A03DD5B7CFA51FAC66C74DFB6A68E"
"d:\WINDOWS\system32\drivers\rasacd.sys","Unsigned","03:44 25/03/2005","n/a","Microsoft Corporation","RAS Automatic Connection Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","D646A315E6386DAC1D96C8CE8A4BFEE7","D1B5EF7D7C0839AC2E4417D75C10D2B375D85456","20ECA72B6AFDFBF45C45CF39DEC235F0DB5D2DA1","89094F7533939EAC38CAE15B84A5D6948F8AC174CD9618218C268809F94651EF","2DCCFDC6A390AD6938957A9CA80CF4B76FC3CE3211D707E43CE2C9AADE101CFD","6E6E5C8B4A15E8DEE5509BF96DF8A560"
"d:\WINDOWS\system32\drivers\rasl2tp.sys","Unsigned","03:54 25/03/2005","n/a","Microsoft Corporation","RAS L2TP mini-port/call-manager driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","C1CD2A2FE58940F89E14D84EB6CA034A","DFCF67A69137AE47DA1749EC666F485CBAEC1E3B","DF13A382C762B2392850186C4B80A85C8C95B26D","FD6F8B61800BDC440BBBDC185BD7A39807B855D24D89AC53B260BE3B2F012B79","CA203D9AC8F2B7D5058E1F484D9D4AC554A14512E0B14B54617BC51277AFE0A0","672487E27BF656654FBA9F5C4A22EF8F"
